timestamp,utilization_gpu_percent,memory_used_mib,memory_total_mib,temperature_c,power_w
2026/09/13 07:07:10.195, 86, 1143, 8188, 66, 43.93
2026/09/13 07:07:40.252, 25, 263, 8188, 63, 8.25
2026/09/13 07:08:10.309, 0, 275, 8188, 56, 2.60
2026/09/13 07:08:40.364, 95, 1045, 8188, 65, 43.97
2026/09/13 07:09:10.423, 72, 1045, 8188, 68, 38.74
2026/09/13 07:09:40.480, 92, 1047, 8188, 71, 39.58
2026/09/13 07:10:10.534, 0, 1047, 8188, 60, 2.19
2026/09/13 07:10:40.604, 19, 1047, 8188, 68, 42.29
2026/09/13 07:11:10.664, 0, 275, 8188, 63, 5.48
2026/09/13 07:11:40.728, 0, 275, 8188, 56, 1.47
2026/09/13 07:12:10.811, 96, 1007, 8188, 65, 44.19
2026/09/13 07:12:40.865, 96, 1007, 8188, 70, 39.18
2026/09/13 07:13:10.935, 96, 1007, 8188, 72, 43.84
2026/09/13 07:13:41.010, 0, 1007, 8188, 59, 3.31
2026/09/13 07:14:11.066, 96, 1007, 8188, 69, 39.37
2026/09/13 07:14:41.124, 0, 281, 8188, 59, 1.64
2026/09/13 07:15:11.196, 0, 281, 8188, 54, 1.42
2026/09/13 07:15:41.256, 86, 4723, 8188, 65, 56.96
2026/09/13 07:16:11.346, 97, 4429, 8188, 68, 53.00
2026/09/13 07:16:41.409, 96, 4429, 8188, 69, 55.25
2026/09/13 07:17:11.473, 99, 4449, 8188, 70, 53.79
2026/09/13 07:17:41.526, 98, 4481, 8188, 71, 55.91
2026/09/13 07:18:11.590, 90, 2361, 8188, 72, 54.39
2026/09/13 07:18:41.692, 97, 4485, 8188, 71, 51.35
2026/09/13 07:19:11.763, 86, 4495, 8188, 70, 53.87
2026/09/13 07:19:41.874, 98, 4479, 8188, 72, 51.69
2026/09/13 07:20:11.942, 99, 4481, 8188, 71, 51.94
2026/09/13 07:20:41.995, 98, 4487, 8188, 72, 60.86
2026/09/13 07:21:12.052, 97, 4481, 8188, 72, 53.89
2026/09/13 07:21:42.120, 95, 4483, 8188, 72, 55.26
2026/09/13 07:22:12.190, 95, 4495, 8188, 72, 56.63
2026/09/13 07:22:42.269, 76, 4473, 8188, 71, 52.22
2026/09/13 07:23:12.342, 97, 4481, 8188, 71, 52.26
2026/09/13 07:23:42.403, 97, 4481, 8188, 72, 51.61
2026/09/13 07:24:12.468, 97, 4483, 8188, 72, 54.71
2026/09/13 07:24:42.540, 95, 4487, 8188, 71, 66.29
2026/09/13 07:25:12.597, 98, 4487, 8188, 72, 61.08
2026/09/13 07:25:42.656, 99, 4481, 8188, 72, 55.09
2026/09/13 07:26:12.748, 98, 4487, 8188, 72, 55.29
2026/09/13 07:26:42.816, 93, 619, 8188, 73, 73.92
2026/09/13 07:27:12.900, 76, 4489, 8188, 72, 47.82
2026/09/13 07:27:42.953, 96, 4483, 8188, 72, 55.05
2026/09/13 07:28:13.017, 99, 4479, 8188, 72, 48.95
2026/09/13 07:28:43.092, 72, 4481, 8188, 72, 42.62
2026/09/13 07:29:13.161, 97, 4487, 8188, 71, 55.68
2026/09/13 07:29:43.218, 96, 4483, 8188, 72, 55.18
2026/09/13 07:30:13.293, 96, 4483, 8188, 72, 54.98
2026/09/13 07:30:43.348, 97, 4495, 8188, 72, 55.74
2026/09/13 07:31:13.425, 77, 4475, 8188, 72, 50.54
2026/09/13 07:31:43.484, 96, 4483, 8188, 72, 49.56
2026/09/13 07:32:13.551, 98, 4483, 8188, 73, 55.67
2026/09/13 07:32:43.630, 98, 4495, 8188, 72, 58.46
2026/09/13 07:33:13.685, 98, 4483, 8188, 72, 52.68
2026/09/13 07:33:43.741, 95, 4483, 8188, 72, 46.18
2026/09/13 07:34:13.815, 99, 4463, 8188, 73, 57.74
2026/09/13 07:34:43.869, 95, 4481, 8188, 72, 52.51
2026/09/13 07:35:13.940, 75, 4487, 8188, 71, 40.40
2026/09/13 07:35:43.992, 97, 4489, 8188, 73, 54.00
2026/09/13 07:36:14.063, 97, 4483, 8188, 72, 56.57
2026/09/13 07:36:44.132, 98, 4479, 8188, 72, 52.37
2026/09/13 07:37:14.192, 98, 4479, 8188, 71, 57.80
2026/09/13 07:37:44.255, 76, 4495, 8188, 72, 49.06
2026/09/13 07:38:14.341, 98, 4483, 8188, 72, 57.90
2026/09/13 07:38:44.405, 93, 3531, 8188, 73, 58.26
2026/09/13 07:39:14.468, 96, 4487, 8188, 72, 54.48
2026/09/13 07:39:44.529, 96, 4473, 8188, 73, 58.07
2026/09/13 07:40:14.602, 99, 4495, 8188, 72, 55.14
2026/09/13 07:40:44.660, 98, 4497, 8188, 72, 71.13
2026/09/13 07:41:14.726, 98, 4497, 8188, 72, 67.05
2026/09/13 07:41:44.799, 98, 4469, 8188, 72, 54.56
2026/09/13 07:42:14.876, 84, 4469, 8188, 71, 52.23
2026/09/13 07:42:44.949, 99, 4491, 8188, 72, 54.59
2026/09/13 07:43:15.007, 95, 4487, 8188, 73, 59.10
2026/09/13 07:43:45.067, 98, 4481, 8188, 72, 53.98
2026/09/13 07:44:15.115, 95, 4481, 8188, 72, 51.88
2026/09/13 07:44:45.178, 98, 4487, 8188, 72, 56.96
2026/09/13 07:45:15.260, 99, 4491, 8188, 72, 55.71
2026/09/13 07:45:45.342, 74, 4493, 8188, 72, 53.57
2026/09/13 07:46:15.405, 78, 4487, 8188, 71, 51.60
2026/09/13 07:46:45.468, 74, 4427, 8188, 72, 46.22
2026/09/13 07:47:15.534, 91, 4469, 8188, 71, 38.37
2026/09/13 07:47:45.599, 97, 4469, 8188, 71, 56.07
2026/09/13 07:48:15.659, 76, 4473, 8188, 72, 54.66
2026/09/13 07:48:45.723, 75, 4467, 8188, 72, 47.18
2026/09/13 07:49:15.796, 98, 4469, 8188, 72, 57.61
2026/09/13 07:49:45.865, 98, 4495, 8188, 72, 56.15
2026/09/13 07:50:15.936, 96, 4483, 8188, 72, 58.36
2026/09/13 07:50:46.007, 93, 4199, 8188, 71, 32.43
2026/09/13 07:51:16.059, 97, 4475, 8188, 73, 53.48
2026/09/13 07:51:46.130, 96, 4469, 8188, 72, 54.75
2026/09/13 07:52:16.195, 97, 4483, 8188, 72, 56.65
2026/09/13 07:52:46.279, 91, 4483, 8188, 73, 52.19
2026/09/13 07:53:16.335, 98, 4487, 8188, 73, 55.72
2026/09/13 07:53:46.402, 97, 4479, 8188, 72, 53.19
2026/09/13 07:54:16.464, 73, 2361, 8188, 70, 51.02
2026/09/13 07:54:46.523, 98, 4469, 8188, 73, 56.81
2026/09/13 07:55:16.590, 97, 4471, 8188, 72, 54.99
2026/09/13 07:55:46.656, 95, 4487, 8188, 72, 56.23
2026/09/13 07:56:16.719, 98, 4487, 8188, 73, 55.35
2026/09/13 07:56:46.780, 98, 4461, 8188, 72, 57.00
2026/09/13 07:57:16.851, 99, 4495, 8188, 72, 57.04
2026/09/13 07:57:46.916, 95, 1629, 8188, 72, 51.02
2026/09/13 07:58:16.987, 97, 4469, 8188, 72, 54.59
2026/09/13 07:58:47.052, 97, 4487, 8188, 72, 56.94
2026/09/13 07:59:17.117, 97, 4475, 8188, 72, 59.21
2026/09/13 07:59:47.175, 96, 4477, 8188, 72, 55.52
2026/09/13 08:00:17.235, 99, 4469, 8188, 72, 57.71
2026/09/13 08:00:47.306, 98, 4483, 8188, 72, 53.46
2026/09/13 08:01:17.365, 75, 4483, 8188, 72, 50.57
2026/09/13 08:01:47.427, 86, 4483, 8188, 72, 52.85
2026/09/13 08:02:17.488, 98, 4475, 8188, 72, 55.73
2026/09/13 08:02:47.548, 89, 4495, 8188, 72, 50.43
2026/09/13 08:03:17.600, 97, 4495, 8188, 73, 55.99
2026/09/13 08:03:47.683, 97, 4495, 8188, 73, 53.85
2026/09/13 08:04:17.752, 98, 4483, 8188, 72, 53.05
2026/09/13 08:04:47.807, 94, 4485, 8188, 72, 57.58
2026/09/13 08:05:17.867, 97, 4479, 8188, 71, 58.68
2026/09/13 08:05:47.931, 79, 4467, 8188, 72, 46.33
2026/09/13 08:06:17.991, 98, 4469, 8188, 72, 52.16
2026/09/13 08:06:48.055, 96, 4471, 8188, 73, 60.75
2026/09/13 08:07:18.114, 97, 4481, 8188, 73, 51.23
2026/09/13 08:07:48.177, 98, 4491, 8188, 73, 57.09
2026/09/13 08:08:18.238, 76, 4491, 8188, 72, 51.44
2026/09/13 08:08:48.300, 83, 4481, 8188, 72, 52.45
2026/09/13 08:09:18.361, 98, 4483, 8188, 72, 56.21
2026/09/13 08:09:48.432, 98, 4469, 8188, 71, 31.03
2026/09/13 08:10:18.493, 98, 4469, 8188, 73, 52.10
2026/09/13 08:10:48.562, 97, 4479, 8188, 73, 49.65
2026/09/13 08:11:18.615, 98, 4495, 8188, 73, 54.97
2026/09/13 08:11:48.680, 98, 4495, 8188, 73, 54.41
2026/09/13 08:12:18.739, 100, 4469, 8188, 72, 56.97
2026/09/13 08:12:48.810, 99, 4481, 8188, 72, 45.63
2026/09/13 08:13:18.871, 98, 4481, 8188, 73, 52.40
2026/09/13 08:13:48.934, 88, 4479, 8188, 73, 52.32
2026/09/13 08:14:19.010, 97, 4471, 8188, 73, 54.03
2026/09/13 08:14:49.092, 97, 4469, 8188, 73, 59.24
2026/09/13 08:15:19.175, 96, 4469, 8188, 72, 56.47
2026/09/13 08:15:49.243, 96, 4487, 8188, 72, 52.60
2026/09/13 08:16:19.307, 99, 4475, 8188, 73, 55.65
2026/09/13 08:16:49.360, 97, 4477, 8188, 73, 54.40
2026/09/13 08:17:19.443, 96, 4427, 8188, 72, 53.84
2026/09/13 08:17:49.514, 96, 4487, 8188, 72, 54.80
2026/09/13 08:18:19.574, 98, 4487, 8188, 72, 51.60
2026/09/13 08:18:49.644, 98, 4487, 8188, 72, 54.75
2026/09/13 08:19:19.697, 96, 4473, 8188, 72, 54.18
2026/09/13 08:19:49.768, 98, 4469, 8188, 72, 59.40
2026/09/13 08:20:19.820, 98, 4469, 8188, 73, 61.01
2026/09/13 08:20:49.883, 97, 4487, 8188, 73, 51.70
2026/09/13 08:21:19.966, 99, 4469, 8188, 72, 52.46
2026/09/13 08:21:50.022, 96, 4461, 8188, 71, 53.03
2026/09/13 08:22:20.099, 96, 4461, 8188, 72, 55.74
2026/09/13 08:22:50.165, 98, 4469, 8188, 73, 56.09
2026/09/13 08:23:20.222, 99, 4487, 8188, 72, 54.50
2026/09/13 08:23:50.275, 95, 4487, 8188, 72, 56.04
2026/09/13 08:24:20.329, 98, 4481, 8188, 71, 56.47
2026/09/13 08:24:50.405, 77, 4473, 8188, 72, 46.44
2026/09/13 08:25:20.482, 0, 2363, 8188, 68, 22.30
2026/09/13 08:25:50.547, 0, 281, 8188, 60, 1.58
2026/09/13 08:26:20.612, 0, 289, 8188, 55, 1.68
2026/09/13 08:26:50.671, 0, 289, 8188, 52, 1.46
2026/09/13 08:27:20.736, 94, 3851, 8188, 64, 44.45
2026/09/13 08:27:50.865, 74, 3851, 8188, 67, 49.21
2026/09/13 08:28:20.959, 98, 3851, 8188, 69, 53.00
2026/09/13 08:28:51.037, 95, 3851, 8188, 70, 55.30
2026/09/13 08:29:21.107, 98, 3851, 8188, 71, 52.57
2026/09/13 08:29:51.181, 69, 3851, 8188, 70, 60.07
2026/09/13 08:30:21.250, 83, 3851, 8188, 71, 51.08
2026/09/13 08:30:51.326, 93, 3851, 8188, 71, 49.57
2026/09/13 08:31:21.397, 100, 3851, 8188, 71, 51.84
2026/09/13 08:31:51.466, 99, 3851, 8188, 71, 39.69
2026/09/13 08:32:21.539, 95, 3851, 8188, 72, 51.74
2026/09/13 08:32:51.597, 86, 3851, 8188, 71, 53.43
2026/09/13 08:33:21.657, 72, 3851, 8188, 72, 66.23
2026/09/13 08:33:51.746, 98, 3851, 8188, 71, 51.95
2026/09/13 08:34:21.810, 100, 3851, 8188, 72, 51.79
2026/09/13 08:34:51.970, 79, 3851, 8188, 72, 48.96
2026/09/13 08:35:22.035, 95, 3851, 8188, 72, 51.88
2026/09/13 08:35:52.114, 73, 3851, 8188, 70, 50.92
2026/09/13 08:36:22.173, 99, 3851, 8188, 72, 52.19
2026/09/13 08:36:52.232, 96, 3851, 8188, 72, 50.03
2026/09/13 08:37:22.292, 82, 3851, 8188, 72, 53.92
2026/09/13 08:37:52.359, 87, 3851, 8188, 71, 52.50
2026/09/13 08:38:22.415, 96, 3851, 8188, 72, 52.79
2026/09/13 08:38:52.474, 75, 3851, 8188, 72, 48.29
2026/09/13 08:39:22.545, 99, 3851, 8188, 72, 52.08
2026/09/13 08:39:52.604, 2, 3851, 8188, 69, 24.60
2026/09/13 08:40:22.662, 81, 3851, 8188, 71, 42.81
2026/09/13 08:40:52.734, 69, 3851, 8188, 72, 26.52
2026/09/13 08:41:22.810, 100, 3851, 8188, 72, 53.53
2026/09/13 08:41:52.864, 72, 3851, 8188, 71, 52.41
2026/09/13 08:42:22.926, 96, 3851, 8188, 71, 50.27
2026/09/13 08:42:52.994, 100, 3851, 8188, 72, 52.91
2026/09/13 08:43:23.057, 73, 3851, 8188, 72, 67.86
2026/09/13 08:43:53.123, 2, 3851, 8188, 68, 27.25
2026/09/13 08:44:23.181, 97, 3851, 8188, 72, 55.06
2026/09/13 08:44:53.269, 95, 3851, 8188, 72, 55.31
2026/09/13 08:45:23.347, 97, 3851, 8188, 72, 51.14
2026/09/13 08:45:53.407, 74, 3851, 8188, 72, 51.19
2026/09/13 08:46:23.484, 97, 3851, 8188, 72, 51.83
2026/09/13 08:46:53.553, 71, 3851, 8188, 72, 48.65
2026/09/13 08:47:23.614, 98, 3851, 8188, 72, 52.40
2026/09/13 08:47:53.677, 95, 3851, 8188, 71, 47.69
2026/09/13 08:48:23.760, 86, 3851, 8188, 72, 75.49
2026/09/13 08:48:53.822, 96, 3851, 8188, 72, 52.29
2026/09/13 08:49:23.876, 98, 3851, 8188, 72, 55.65
2026/09/13 08:49:53.935, 100, 3851, 8188, 72, 47.90
2026/09/13 08:50:23.998, 91, 3851, 8188, 71, 52.60
2026/09/13 08:50:54.051, 93, 3851, 8188, 72, 53.00
2026/09/13 08:51:24.115, 92, 3851, 8188, 71, 50.67
2026/09/13 08:51:54.170, 99, 3851, 8188, 72, 52.85
2026/09/13 08:52:24.227, 71, 3851, 8188, 72, 51.28
2026/09/13 08:52:54.287, 94, 3851, 8188, 72, 56.30
2026/09/13 08:53:24.351, 88, 3851, 8188, 71, 52.91
2026/09/13 08:53:54.405, 95, 3851, 8188, 72, 55.90
2026/09/13 08:54:24.478, 98, 3851, 8188, 72, 43.78
2026/09/13 08:54:54.541, 95, 3851, 8188, 72, 54.60
2026/09/13 08:55:24.596, 59, 3851, 8188, 72, 50.55
2026/09/13 08:55:54.664, 95, 3851, 8188, 71, 47.73
2026/09/13 08:56:24.735, 99, 3851, 8188, 72, 51.61
2026/09/13 08:56:54.803, 97, 3851, 8188, 71, 51.19
2026/09/13 08:57:24.871, 93, 3851, 8188, 72, 51.18
2026/09/13 08:57:54.936, 96, 3851, 8188, 72, 47.94
2026/09/13 08:58:24.994, 72, 3851, 8188, 71, 52.50
2026/09/13 08:58:55.057, 95, 3851, 8188, 72, 50.19
2026/09/13 08:59:25.124, 61, 3851, 8188, 71, 35.97
2026/09/13 08:59:55.185, 83, 3851, 8188, 72, 51.01
2026/09/13 09:00:25.243, 78, 3851, 8188, 72, 39.11
2026/09/13 09:00:55.304, 100, 3851, 8188, 72, 52.42
2026/09/13 09:01:25.366, 95, 3851, 8188, 72, 53.22
2026/09/13 09:01:55.437, 71, 3851, 8188, 72, 51.02
2026/09/13 09:02:25.496, 96, 3851, 8188, 72, 52.35
2026/09/13 09:02:55.575, 71, 3851, 8188, 72, 42.48
2026/09/13 09:03:25.636, 97, 3851, 8188, 71, 53.45
2026/09/13 09:03:55.697, 89, 3851, 8188, 72, 51.96
2026/09/13 09:04:25.751, 98, 3851, 8188, 72, 53.00
2026/09/13 09:04:55.807, 98, 3851, 8188, 72, 59.96
2026/09/13 09:05:25.868, 95, 3851, 8188, 72, 49.28
2026/09/13 09:05:55.933, 98, 3851, 8188, 72, 51.78
2026/09/13 09:06:26.009, 99, 3851, 8188, 71, 46.42
2026/09/13 09:06:56.080, 76, 3851, 8188, 71, 48.63
2026/09/13 09:07:26.145, 94, 3851, 8188, 72, 51.06
2026/09/13 09:07:56.198, 95, 3851, 8188, 71, 52.28
2026/09/13 09:08:26.281, 98, 3851, 8188, 72, 52.85
2026/09/13 09:08:56.345, 93, 3851, 8188, 72, 52.40
2026/09/13 09:09:26.401, 70, 3851, 8188, 72, 74.58
2026/09/13 09:09:56.471, 98, 3851, 8188, 72, 56.37
2026/09/13 09:10:26.541, 99, 3851, 8188, 72, 49.28
2026/09/13 09:10:56.605, 99, 3851, 8188, 72, 50.77
2026/09/13 09:11:26.701, 0, 487, 8188, 66, 9.34
2026/09/13 09:11:56.765, 0, 281, 8188, 59, 1.65
2026/09/13 09:12:26.825, 0, 285, 8188, 54, 1.66
2026/09/13 09:12:56.884, 71, 3091, 8188, 60, 40.43
2026/09/13 09:13:26.967, 94, 3843, 8188, 66, 50.27
2026/09/13 09:13:57.043, 99, 3843, 8188, 68, 51.87
2026/09/13 09:14:27.109, 98, 3843, 8188, 68, 57.32
2026/09/13 09:14:57.192, 96, 3843, 8188, 69, 59.97
2026/09/13 09:15:27.269, 97, 3843, 8188, 70, 54.89
2026/09/13 09:15:57.396, 98, 3843, 8188, 70, 61.72
2026/09/13 09:16:27.462, 71, 3843, 8188, 71, 51.49
2026/09/13 09:16:57.562, 2, 3843, 8188, 68, 25.08
2026/09/13 09:17:27.637, 94, 3843, 8188, 71, 48.15
2026/09/13 09:17:57.702, 73, 3843, 8188, 70, 49.56
2026/09/13 09:18:27.774, 94, 3843, 8188, 70, 47.46
2026/09/13 09:18:57.853, 100, 3843, 8188, 71, 50.52
2026/09/13 09:19:27.941, 95, 3843, 8188, 71, 50.51
2026/09/13 09:19:58.008, 73, 3843, 8188, 72, 50.88
2026/09/13 09:20:28.077, 69, 3843, 8188, 72, 51.96
2026/09/13 09:20:58.147, 94, 3843, 8188, 71, 52.88
2026/09/13 09:21:28.227, 66, 3843, 8188, 70, 59.11
2026/09/13 09:21:58.295, 73, 3843, 8188, 72, 25.57
2026/09/13 09:22:28.354, 86, 3843, 8188, 71, 43.71
2026/09/13 09:22:58.416, 97, 3843, 8188, 72, 53.21
2026/09/13 09:23:28.483, 96, 3843, 8188, 72, 53.07
2026/09/13 09:23:58.547, 96, 3843, 8188, 72, 59.34
2026/09/13 09:24:28.608, 68, 3843, 8188, 71, 51.47
2026/09/13 09:24:58.672, 97, 3843, 8188, 72, 53.34
2026/09/13 09:25:28.737, 98, 3843, 8188, 72, 50.90
2026/09/13 09:25:58.814, 96, 3843, 8188, 72, 56.72
2026/09/13 09:26:28.877, 99, 3843, 8188, 72, 52.06
2026/09/13 09:26:58.933, 74, 3843, 8188, 72, 53.45
2026/09/13 09:27:29.001, 96, 3843, 8188, 72, 54.88
2026/09/13 09:27:59.056, 100, 3843, 8188, 72, 53.16
2026/09/13 09:28:29.113, 72, 3843, 8188, 72, 50.21
2026/09/13 09:28:59.175, 18, 3843, 8188, 69, 26.30
2026/09/13 09:29:29.233, 79, 3843, 8188, 71, 51.21
2026/09/13 09:29:59.292, 97, 3843, 8188, 72, 56.61
2026/09/13 09:30:29.356, 95, 3843, 8188, 72, 56.92
2026/09/13 09:30:59.440, 100, 3843, 8188, 71, 50.20
2026/09/13 09:31:29.492, 71, 3843, 8188, 72, 50.99
2026/09/13 09:31:59.566, 98, 3843, 8188, 72, 52.91
2026/09/13 09:32:29.628, 76, 3843, 8188, 72, 44.13
2026/09/13 09:32:59.699, 18, 3843, 8188, 71, 27.63
2026/09/13 09:33:29.774, 98, 3843, 8188, 72, 57.05
2026/09/13 09:33:59.866, 98, 3843, 8188, 72, 52.54
2026/09/13 09:34:29.934, 97, 3843, 8188, 72, 47.31
2026/09/13 09:34:59.998, 94, 3843, 8188, 73, 52.21
2026/09/13 09:35:30.056, 98, 3843, 8188, 72, 66.96
2026/09/13 09:36:00.131, 94, 3843, 8188, 72, 51.84
2026/09/13 09:36:30.203, 85, 3843, 8188, 72, 50.64
2026/09/13 09:37:00.262, 99, 3843, 8188, 72, 52.13
2026/09/13 09:37:30.319, 96, 3843, 8188, 72, 52.84
2026/09/13 09:38:00.379, 98, 3843, 8188, 72, 53.61
2026/09/13 09:38:30.444, 97, 3843, 8188, 71, 46.87
2026/09/13 09:39:00.510, 69, 3843, 8188, 72, 46.58
2026/09/13 09:39:30.586, 99, 3843, 8188, 72, 54.08
2026/09/13 09:40:00.641, 95, 3843, 8188, 72, 50.94
2026/09/13 09:40:30.704, 18, 3843, 8188, 69, 27.32
2026/09/13 09:41:00.757, 98, 3843, 8188, 72, 54.66
2026/09/13 09:41:30.828, 98, 3843, 8188, 72, 56.35
2026/09/13 09:42:00.894, 93, 3843, 8188, 72, 54.43
2026/09/13 09:42:30.952, 95, 3843, 8188, 72, 41.35
2026/09/13 09:43:01.010, 100, 3843, 8188, 72, 53.25
2026/09/13 09:43:31.068, 71, 3843, 8188, 72, 51.00
2026/09/13 09:44:01.129, 73, 3843, 8188, 71, 48.89
2026/09/13 09:44:31.181, 100, 3843, 8188, 71, 48.78
2026/09/13 09:45:01.235, 94, 3843, 8188, 71, 50.51
2026/09/13 09:45:31.294, 99, 3843, 8188, 72, 54.22
2026/09/13 09:46:01.358, 95, 3843, 8188, 72, 52.26
2026/09/13 09:46:31.411, 100, 3843, 8188, 72, 50.20
2026/09/13 09:47:01.472, 93, 3843, 8188, 72, 53.47
2026/09/13 09:47:31.534, 71, 3843, 8188, 72, 49.92
2026/09/13 09:48:01.624, 69, 3843, 8188, 71, 49.77
2026/09/13 09:48:31.687, 95, 3843, 8188, 72, 50.08
2026/09/13 09:49:01.747, 99, 3843, 8188, 72, 49.94
2026/09/13 09:49:31.818, 70, 3843, 8188, 72, 50.95
2026/09/13 09:50:01.886, 99, 3843, 8188, 72, 53.71
2026/09/13 09:50:31.977, 70, 3843, 8188, 72, 45.55
2026/09/13 09:51:02.044, 97, 3843, 8188, 72, 54.62
2026/09/13 09:51:32.121, 97, 3843, 8188, 72, 55.96
2026/09/13 09:52:02.192, 97, 3843, 8188, 71, 38.74
2026/09/13 09:52:32.275, 78, 3843, 8188, 72, 51.56
2026/09/13 09:53:02.332, 95, 3843, 8188, 72, 50.93
2026/09/13 09:53:32.392, 75, 3843, 8188, 72, 51.92
2026/09/13 09:54:02.447, 99, 3843, 8188, 72, 51.61
2026/09/13 09:54:32.505, 95, 3843, 8188, 72, 50.87
2026/09/13 09:55:02.570, 66, 3843, 8188, 72, 76.69
2026/09/13 09:55:32.622, 98, 3843, 8188, 72, 52.04
2026/09/13 09:56:02.677, 0, 281, 8188, 61, 1.61
2026/09/13 09:56:32.745, 0, 281, 8188, 57, 1.47
2026/09/13 09:57:02.811, 0, 281, 8188, 54, 1.48
2026/09/13 09:57:32.869, 0, 3839, 8188, 54, 1.49
2026/09/13 09:58:02.916, 96, 4127, 8188, 63, 49.94
2026/09/13 09:58:32.975, 97, 4127, 8188, 67, 44.28
2026/09/13 09:59:03.052, 95, 4127, 8188, 68, 45.37
2026/09/13 09:59:33.116, 93, 4127, 8188, 70, 56.60
2026/09/13 10:00:03.181, 94, 4127, 8188, 70, 44.76
2026/09/13 10:00:33.246, 66, 4127, 8188, 72, 53.03
2026/09/13 10:01:03.306, 97, 4127, 8188, 71, 44.78
2026/09/13 10:01:33.370, 94, 4127, 8188, 72, 44.53
2026/09/13 10:02:03.445, 72, 4127, 8188, 73, 52.96
2026/09/13 10:02:33.523, 44, 531, 8188, 72, 34.18
2026/09/13 10:03:03.597, 0, 271, 8188, 62, 1.71
2026/09/13 10:03:33.672, 97, 1889, 8188, 63, 44.43
2026/09/13 10:04:03.756, 97, 1889, 8188, 68, 44.18
2026/09/13 10:04:33.839, 26, 1889, 8188, 69, 31.80
2026/09/13 10:05:03.906, 99, 1889, 8188, 72, 50.29
2026/09/13 10:05:33.977, 0, 249, 8188, 62, 1.76
2026/09/13 10:06:04.040, 0, 3829, 8188, 58, 1.53
2026/09/13 10:06:34.113, 99, 4117, 8188, 65, 47.83
2026/09/13 10:07:04.176, 95, 4117, 8188, 69, 44.66
2026/09/13 10:07:34.241, 94, 4117, 8188, 70, 43.22
2026/09/13 10:08:04.306, 94, 4117, 8188, 71, 48.99
2026/09/13 10:08:34.389, 95, 4117, 8188, 71, 44.90
2026/09/13 10:09:04.454, 95, 4117, 8188, 73, 50.20
2026/09/13 10:09:34.513, 96, 4117, 8188, 72, 44.70
2026/09/13 10:10:04.596, 15, 4117, 8188, 72, 34.94
2026/09/13 10:10:34.655, 97, 4117, 8188, 73, 44.53
2026/09/13 10:11:05.271, 0, 0, 8188, 68, 15.07
2026/09/13 10:11:35.342, 0, 221, 8188, 62, 13.44
2026/09/13 10:12:05.392, 0, 221, 8188, 57, 1.49
2026/09/13 10:12:35.461, 96, 4491, 8188, 67, 49.71
2026/09/13 10:13:05.526, 95, 4491, 8188, 70, 48.82
2026/09/13 10:13:35.614, 94, 4201, 8188, 70, 47.51
2026/09/13 10:14:05.672, 99, 4203, 8188, 72, 54.60
2026/09/13 10:14:35.733, 95, 4203, 8188, 73, 58.65
2026/09/13 10:15:05.789, 97, 4235, 8188, 72, 56.64
2026/09/13 10:15:35.845, 98, 4235, 8188, 73, 55.24
2026/09/13 10:16:05.919, 98, 4245, 8188, 73, 55.65
2026/09/13 10:16:35.975, 99, 4247, 8188, 73, 53.30
2026/09/13 10:17:06.044, 83, 4247, 8188, 72, 51.51
2026/09/13 10:17:36.096, 96, 4201, 8188, 73, 54.47
2026/09/13 10:18:06.158, 94, 4201, 8188, 73, 54.55
2026/09/13 10:18:36.220, 95, 4267, 8188, 71, 56.66
2026/09/13 10:19:06.275, 99, 4267, 8188, 73, 54.89
2026/09/13 10:19:36.334, 96, 4267, 8188, 72, 56.52
2026/09/13 10:20:06.391, 98, 4201, 8188, 73, 54.26
2026/09/13 10:20:36.446, 95, 4201, 8188, 73, 57.08
2026/09/13 10:21:06.500, 97, 4259, 8188, 73, 46.81
2026/09/13 10:21:36.566, 77, 4259, 8188, 72, 52.14
2026/09/13 10:22:06.640, 83, 1055, 8188, 72, 53.74
2026/09/13 10:22:36.701, 96, 4245, 8188, 71, 44.06
2026/09/13 10:23:06.772, 97, 4247, 8188, 73, 54.67
2026/09/13 10:23:36.843, 87, 4265, 8188, 73, 54.82
2026/09/13 10:24:06.916, 98, 4267, 8188, 74, 55.12
2026/09/13 10:24:36.973, 93, 4245, 8188, 73, 50.43
2026/09/13 10:25:07.038, 99, 4247, 8188, 73, 47.85
2026/09/13 10:25:37.096, 96, 4247, 8188, 73, 57.71
2026/09/13 10:26:07.150, 75, 4247, 8188, 72, 47.92
2026/09/13 10:26:37.220, 97, 4247, 8188, 73, 53.72
2026/09/13 10:27:07.273, 99, 4253, 8188, 73, 52.96
2026/09/13 10:27:37.334, 96, 4253, 8188, 72, 55.92
2026/09/13 10:28:07.389, 97, 4255, 8188, 74, 54.28
2026/09/13 10:28:37.450, 96, 4259, 8188, 73, 49.93
2026/09/13 10:29:07.513, 98, 4259, 8188, 73, 55.22
2026/09/13 10:29:37.574, 100, 4257, 8188, 73, 55.01
2026/09/13 10:30:07.621, 97, 4259, 8188, 73, 55.36
2026/09/13 10:30:37.683, 80, 4259, 8188, 73, 52.19
2026/09/13 10:31:07.768, 76, 4253, 8188, 73, 48.53
2026/09/13 10:31:37.833, 97, 4255, 8188, 73, 52.58
2026/09/13 10:32:07.898, 97, 4257, 8188, 73, 54.60
2026/09/13 10:32:37.974, 78, 4257, 8188, 73, 54.43
