epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
23,619.491,1.59922,1.94953,0.00411,0.77741,0.57,0.68911,0.24615,1.74662,1.98287,0.005,0.00054754,0.00054754,0.00054754
24,646.036,1.6064,1.91064,0.004,0.61279,0.59317,0.63713,0.24958,1.70438,2.17032,0.00499,0.00054061,0.00054061,0.00054061
25,672.653,1.53383,1.91541,0.00395,0.69302,0.51776,0.584,0.20039,1.72896,2.03945,0.00526,0.00053368,0.00053368,0.00053368
26,699.594,1.60932,1.98543,0.004,0.78027,0.56536,0.67535,0.27296,1.75942,1.86219,0.00534,0.00052675,0.00052675,0.00052675
27,726.321,1.59786,1.90886,0.00406,0.90973,0.63696,0.72964,0.26721,1.81799,1.88901,0.00552,0.00051982,0.00051982,0.00051982
28,752.795,1.6457,1.78867,0.00423,0.74987,0.63975,0.68334,0.24171,1.83852,1.93861,0.00566,0.00051289,0.00051289,0.00051289
29,779.351,1.56546,1.71558,0.00414,0.76755,0.64221,0.6722,0.26681,1.72075,1.80609,0.00508,0.00050596,0.00050596,0.00050596
30,806.12,1.71213,1.78137,0.00431,0.73505,0.64882,0.70493,0.26131,1.76009,1.69553,0.00526,0.00049903,0.00049903,0.00049903
31,833.075,1.65346,1.66207,0.00435,0.77779,0.64286,0.71966,0.30635,1.70749,1.75936,0.00538,0.0004921,0.0004921,0.0004921
32,859.793,1.60971,1.65653,0.0042,0.73695,0.61585,0.6692,0.29599,1.74708,1.85574,0.00548,0.00048517,0.00048517,0.00048517
33,886.386,1.65908,1.60252,0.00422,0.90689,0.57665,0.73181,0.2919,1.763,1.74157,0.00545,0.00047824,0.00047824,0.00047824
34,913.062,1.60157,1.63228,0.00406,0.87204,0.63248,0.75077,0.29848,1.77922,1.59404,0.00549,0.00047131,0.00047131,0.00047131
35,939.705,1.74128,1.55634,0.00443,0.87919,0.62456,0.74256,0.26741,1.81941,1.65839,0.00569,0.00046438,0.00046438,0.00046438
36,966.521,1.63331,1.49333,0.00416,0.7721,0.64799,0.70019,0.25169,1.90908,1.73885,0.00612,0.00045745,0.00045745,0.00045745
37,993.084,1.71393,1.48739,0.00435,0.77801,0.63937,0.7292,0.30416,1.76308,1.6895,0.00551,0.00045052,0.00045052,0.00045052
38,1019.87,1.68105,1.5011,0.00425,0.79721,0.68271,0.73253,0.27183,1.77249,1.60843,0.00553,0.00044359,0.00044359,0.00044359
39,1046.47,1.6207,1.41994,0.0041,0.88763,0.607,0.7198,0.29875,1.78075,1.59447,0.00549,0.00043666,0.00043666,0.00043666
40,1073.15,1.58294,1.30799,0.0041,0.84308,0.64773,0.73224,0.28813,1.8263,1.73817,0.00568,0.00042973,0.00042973,0.00042973
41,1099.89,1.65578,1.35739,0.00441,0.81908,0.65165,0.73505,0.27046,1.86853,1.58479,0.00583,0.0004228,0.0004228,0.0004228
42,1126.4,1.50347,1.25968,0.00379,0.78067,0.60418,0.70139,0.2715,1.79423,1.63567,0.00563,0.00041587,0.00041587,0.00041587
43,1153.02,1.61677,1.34468,0.00413,0.82356,0.59834,0.72029,0.29179,1.74843,1.57688,0.00533,0.00040894,0.00040894,0.00040894
44,1179.7,1.7045,1.33624,0.00454,0.84532,0.65567,0.72775,0.27958,1.93098,1.61609,0.00626,0.00040201,0.00040201,0.00040201
45,1206.22,1.67834,1.34236,0.0043,0.76477,0.7413,0.74171,0.30565,1.79887,1.55301,0.00571,0.00039508,0.00039508,0.00039508
46,1232.85,1.5805,1.24558,0.00407,0.75119,0.72185,0.70789,0.28006,1.71063,1.59148,0.00531,0.00038815,0.00038815,0.00038815
47,1259.42,1.51867,1.10062,0.00381,0.75462,0.71242,0.73058,0.28852,1.82492,1.6025,0.00584,0.00038122,0.00038122,0.00038122
48,1286.26,1.6365,1.21459,0.00421,0.78436,0.6794,0.71838,0.28267,1.85333,1.56831,0.00583,0.00037429,0.00037429,0.00037429
49,1313.01,1.58471,1.11691,0.00408,0.82247,0.63823,0.70499,0.28126,1.79356,1.43087,0.00563,0.00036736,0.00036736,0.00036736
50,1339.68,1.72044,1.1742,0.00436,0.83892,0.66862,0.73165,0.26931,1.83661,1.39634,0.00575,0.00036043,0.00036043,0.00036043
51,1366.26,1.56915,1.15585,0.00397,0.76149,0.71027,0.74667,0.30813,1.76677,1.59636,0.00537,0.0003535,0.0003535,0.0003535
52,1392.83,1.60463,1.17599,0.00411,0.78479,0.64655,0.74048,0.3095,1.77336,1.73196,0.00531,0.00034657,0.00034657,0.00034657
53,1419.39,1.53332,1.05043,0.00407,0.86493,0.62694,0.74126,0.27893,1.9231,1.55397,0.00589,0.00033964,0.00033964,0.00033964
54,1446.1,1.56671,1.06874,0.00399,0.82417,0.66399,0.72628,0.2872,1.84677,1.54919,0.00559,0.00033271,0.00033271,0.00033271
55,1472.61,1.58221,1.0868,0.00397,0.81109,0.68166,0.72903,0.28932,1.74887,1.55178,0.00527,0.00032578,0.00032578,0.00032578
56,1499.19,1.55169,0.97639,0.00386,0.77096,0.68693,0.70122,0.26438,1.80495,1.44855,0.00561,0.00031885,0.00031885,0.00031885
57,1525.8,1.53645,1.02625,0.0038,0.78487,0.66242,0.7214,0.27401,1.85122,1.47217,0.00577,0.00031192,0.00031192,0.00031192
58,1552.49,1.55526,0.99506,0.00394,0.84003,0.62708,0.72014,0.27157,1.88389,1.53919,0.00585,0.00030499,0.00030499,0.00030499
59,1579.18,1.54542,1.06201,0.0039,0.84076,0.62246,0.72568,0.28081,1.84588,1.63694,0.00562,0.00029806,0.00029806,0.00029806
60,1605.74,1.56206,1.04386,0.00387,0.81162,0.62312,0.70723,0.28285,1.84314,1.58576,0.00569,0.00029113,0.00029113,0.00029113
61,1632.4,1.53016,0.95439,0.00384,0.84495,0.62494,0.71631,0.29651,1.84705,1.49573,0.00573,0.0002842,0.0002842,0.0002842
62,1658.95,1.52601,1.00849,0.004,0.81617,0.63012,0.72249,0.28735,1.87355,1.55401,0.00592,0.00027727,0.00027727,0.00027727
63,1685.52,1.55681,0.96089,0.00397,0.83494,0.67382,0.73457,0.29768,1.82316,1.46329,0.00564,0.00027034,0.00027034,0.00027034
64,1712.09,1.49501,0.91676,0.00384,0.79695,0.63832,0.71836,0.3078,1.7919,1.50983,0.00542,0.00026341,0.00026341,0.00026341
65,1738.76,1.57626,0.94001,0.00395,0.77731,0.66636,0.72512,0.30059,1.81087,1.45343,0.00553,0.00025648,0.00025648,0.00025648
66,1765.56,1.55383,0.88266,0.00404,0.75209,0.70844,0.72076,0.29334,1.83719,1.4597,0.00574,0.00024955,0.00024955,0.00024955
67,1792.2,1.52368,0.89838,0.00397,0.8015,0.68443,0.74342,0.29534,1.78775,1.46131,0.00552,0.00024262,0.00024262,0.00024262
68,1818.91,1.59532,0.89633,0.00399,0.78757,0.72694,0.75351,0.30444,1.75741,1.40198,0.00545,0.00023569,0.00023569,0.00023569
69,1845.54,1.53916,0.91133,0.00389,0.83446,0.67568,0.73437,0.28408,1.80392,1.38268,0.00563,0.00022876,0.00022876,0.00022876
70,1872.1,1.50864,0.80959,0.00379,0.80055,0.67903,0.74419,0.29869,1.79305,1.44321,0.00555,0.00022183,0.00022183,0.00022183
71,1898.82,1.41258,0.84189,0.00354,0.79161,0.64104,0.74725,0.3024,1.80169,1.60334,0.00555,0.0002149,0.0002149,0.0002149
72,1925.27,1.49074,0.86803,0.00373,0.81274,0.70398,0.74256,0.29447,1.83253,1.45312,0.00571,0.00020797,0.00020797,0.00020797
73,1951.84,1.53486,0.91872,0.00378,0.77759,0.70826,0.73188,0.29549,1.81024,1.38968,0.00567,0.00020104,0.00020104,0.00020104
74,1978.34,1.46106,0.83724,0.00363,0.78821,0.72844,0.7518,0.31665,1.7435,1.39906,0.00537,0.00019411,0.00019411,0.00019411
75,2004.9,1.48165,0.8487,0.00363,0.81349,0.72135,0.74304,0.32707,1.72202,1.45592,0.00522,0.00018718,0.00018718,0.00018718
76,2031.36,1.51082,0.88065,0.00367,0.83485,0.69968,0.73898,0.31036,1.77932,1.44257,0.0055,0.00018025,0.00018025,0.00018025
77,2057.91,1.51491,0.88135,0.00375,0.82481,0.71211,0.7406,0.30625,1.80553,1.39858,0.00559,0.00017332,0.00017332,0.00017332
78,2084.44,1.47387,0.85428,0.00366,0.83846,0.68658,0.745,0.31702,1.80956,1.3475,0.00558,0.00016639,0.00016639,0.00016639
79,2110.97,1.5413,0.86064,0.00379,0.86919,0.67516,0.73242,0.31493,1.78008,1.47461,0.00546,0.00015946,0.00015946,0.00015946
80,2137.46,1.51417,0.8762,0.00378,0.82814,0.68094,0.73246,0.31092,1.80568,1.49988,0.00569,0.00015253,0.00015253,0.00015253
81,2164.17,1.49331,0.78478,0.00373,0.82152,0.66239,0.71259,0.29493,1.8599,1.46911,0.00597,0.0001456,0.0001456,0.0001456
82,2190.71,1.46597,0.79754,0.00358,0.81825,0.68567,0.74389,0.307,1.79276,1.5045,0.00565,0.00013867,0.00013867,0.00013867
83,2217.29,1.47667,0.82188,0.00364,0.81126,0.66675,0.73861,0.30821,1.76888,1.51565,0.00555,0.00013174,0.00013174,0.00013174
84,2244.03,1.45246,0.75591,0.00357,0.86054,0.64379,0.74132,0.29967,1.81106,1.52943,0.00567,0.00012481,0.00012481,0.00012481
85,2270.57,1.50031,0.81915,0.00369,0.83806,0.65466,0.74063,0.29853,1.8323,1.53764,0.00575,0.00011788,0.00011788,0.00011788
86,2297.3,1.3921,0.77169,0.00343,0.82697,0.6618,0.73991,0.29576,1.85462,1.54036,0.00579,0.00011095,0.00011095,0.00011095
87,2323.95,1.42768,0.80171,0.00359,0.75499,0.70155,0.74043,0.29545,1.85595,1.53237,0.00575,0.00010402,0.00010402,0.00010402
88,2350.6,1.40344,0.74019,0.00345,0.76215,0.7096,0.73851,0.29679,1.86314,1.50866,0.00576,9.709e-05,9.709e-05,9.709e-05
89,2377,1.45537,0.72482,0.00361,0.76882,0.71253,0.73966,0.30311,1.85382,1.47839,0.0057,9.016e-05,9.016e-05,9.016e-05
90,2403.53,1.43282,0.76208,0.0035,0.80124,0.67917,0.74021,0.30076,1.85876,1.45939,0.00575,8.323e-05,8.323e-05,8.323e-05
91,2429.92,1.36456,0.69985,0.00336,0.81038,0.68727,0.74156,0.30268,1.83905,1.4555,0.00575,7.63e-05,7.63e-05,7.63e-05
92,2456.5,1.51595,0.78781,0.00372,0.80543,0.6764,0.72056,0.30265,1.84036,1.46323,0.00574,6.937e-05,6.937e-05,6.937e-05
93,2482.94,1.47768,0.74128,0.00363,0.81723,0.66142,0.719,0.30252,1.86085,1.46719,0.00583,6.244e-05,6.244e-05,6.244e-05
94,2509.47,1.43302,0.73162,0.0036,0.82095,0.6657,0.72378,0.2969,1.87874,1.47409,0.00591,5.551e-05,5.551e-05,5.551e-05
95,2535.92,1.36036,0.75557,0.00342,0.83606,0.65013,0.73232,0.30323,1.88004,1.4543,0.00589,4.858e-05,4.858e-05,4.858e-05
96,2562.35,1.47007,0.72574,0.00363,0.83517,0.67573,0.75277,0.3054,1.86234,1.4481,0.00582,4.165e-05,4.165e-05,4.165e-05
97,2589.01,1.38993,0.70432,0.00339,0.85033,0.66553,0.74808,0.30861,1.84906,1.43803,0.00577,3.472e-05,3.472e-05,3.472e-05
98,2615.45,1.39895,0.72177,0.00344,0.85004,0.66553,0.74559,0.3082,1.8472,1.43145,0.00574,2.779e-05,2.779e-05,2.779e-05
99,2641.88,1.42978,0.75828,0.00347,0.84064,0.66297,0.74061,0.30741,1.86045,1.44457,0.00581,2.086e-05,2.086e-05,2.086e-05
100,2668.34,1.37304,0.73358,0.00337,0.83349,0.66913,0.7382,0.30605,1.87095,1.45415,0.00583,1.393e-05,1.393e-05,1.393e-05
