epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
63,2672.88,1.51303,1.66969,0.00389,0.77477,0.46959,0.55579,0.20953,1.69277,2.29605,0.00502,0.00027034,0.00027034,0.00027034
64,2714.99,1.60444,1.62735,0.00439,0.65821,0.50786,0.5349,0.19608,1.72065,2.33458,0.00519,0.00026341,0.00026341,0.00026341
65,2757.36,1.70939,1.61807,0.00454,0.73331,0.46352,0.53777,0.193,1.7505,2.30495,0.00532,0.00025648,0.00025648,0.00025648
66,2799.74,1.71798,1.66873,0.00475,0.66697,0.53794,0.5631,0.21742,1.70188,2.2127,0.00501,0.00024955,0.00024955,0.00024955
67,2841.95,1.64255,1.70612,0.00439,0.56801,0.50999,0.49562,0.18827,1.68236,2.2347,0.00491,0.00024262,0.00024262,0.00024262
68,2884.3,1.63078,1.6031,0.00422,0.55319,0.53898,0.50722,0.19446,1.65694,2.30066,0.00488,0.00023569,0.00023569,0.00023569
69,2926.54,1.71281,1.67831,0.00502,0.64369,0.52205,0.53783,0.21446,1.62734,2.36239,0.00488,0.00022876,0.00022876,0.00022876
70,2968.89,1.67429,1.63736,0.00466,0.54284,0.55133,0.43272,0.17813,1.63317,3.1814,0.00492,0.00022183,0.00022183,0.00022183
71,3011.06,1.677,1.60463,0.00443,0.59332,0.58864,0.47582,0.18934,1.72479,2.41315,0.00506,0.0002149,0.0002149,0.0002149
72,3053.26,1.56157,1.54627,0.00413,0.62678,0.55471,0.57856,0.20092,1.76456,2.14454,0.00533,0.00020797,0.00020797,0.00020797
73,3095.53,1.70023,1.67234,0.00463,0.74022,0.5436,0.62731,0.23884,1.725,2.06999,0.00536,0.00020104,0.00020104,0.00020104
74,3137.95,1.6267,1.53047,0.00424,0.66664,0.56437,0.62712,0.24306,1.72709,1.95444,0.00528,0.00019411,0.00019411,0.00019411
75,3180.1,1.58395,1.52106,0.00412,0.75318,0.46461,0.57466,0.22162,1.68441,2.17083,0.00517,0.00018718,0.00018718,0.00018718
76,3222.42,1.57472,1.48687,0.00416,0.76192,0.4413,0.5593,0.20551,1.74998,2.13566,0.00536,0.00018025,0.00018025,0.00018025
77,3265.82,1.64617,1.5699,0.0043,0.64267,0.57417,0.60667,0.22987,1.6891,2.21707,0.00501,0.00017332,0.00017332,0.00017332
78,3309.37,1.60962,1.50219,0.00416,0.65128,0.58854,0.6143,0.23939,1.69742,2.30465,0.00508,0.00016639,0.00016639,0.00016639
79,3352.78,1.54078,1.43953,0.0041,0.73619,0.52811,0.60326,0.24129,1.7078,2.27956,0.00515,0.00015946,0.00015946,0.00015946
80,3395.18,1.57271,1.48683,0.0041,0.59484,0.60386,0.59307,0.2414,1.67494,2.27685,0.00497,0.00015253,0.00015253,0.00015253
81,3437.39,1.59747,1.48774,0.00432,0.59404,0.60209,0.60391,0.23388,1.7247,2.15748,0.00515,0.0001456,0.0001456,0.0001456
82,3479.69,1.66066,1.53273,0.00467,0.72252,0.51803,0.59254,0.23327,1.71559,2.14518,0.00507,0.00013867,0.00013867,0.00013867
83,3522.01,1.56756,1.46173,0.00408,0.6597,0.55769,0.57686,0.22871,1.73842,2.17053,0.0051,0.00013174,0.00013174,0.00013174
84,3564.2,1.55206,1.52757,0.00412,0.69485,0.58672,0.61561,0.23929,1.69303,2.15047,0.00495,0.00012481,0.00012481,0.00012481
85,3606.32,1.56802,1.48029,0.00424,0.70195,0.61423,0.6175,0.23328,1.73113,2.11494,0.00502,0.00011788,0.00011788,0.00011788
86,3648.68,1.59305,1.44411,0.00419,0.66512,0.60085,0.60343,0.23002,1.74683,2.15662,0.00514,0.00011095,0.00011095,0.00011095
87,3691.03,1.57396,1.40503,0.00427,0.67418,0.58393,0.59827,0.23103,1.68218,2.21514,0.00497,0.00010402,0.00010402,0.00010402
88,3733.22,1.48633,1.3529,0.00385,0.59404,0.57325,0.57473,0.23025,1.68435,2.24496,0.00497,9.709e-05,9.709e-05,9.709e-05
89,3775.42,1.53685,1.41305,0.00404,0.71122,0.5058,0.58338,0.23291,1.68007,2.22064,0.00496,9.016e-05,9.016e-05,9.016e-05
90,3817.67,1.50508,1.4182,0.00402,0.62559,0.55302,0.55753,0.21632,1.67202,2.39206,0.0049,8.323e-05,8.323e-05,8.323e-05
91,3860.05,1.51707,1.37326,0.0041,0.62745,0.55411,0.53235,0.20588,1.7112,2.47656,0.00504,7.63e-05,7.63e-05,7.63e-05
92,3902.19,1.52837,1.43834,0.00394,0.60881,0.58162,0.53788,0.20304,1.7065,2.62902,0.00498,6.937e-05,6.937e-05,6.937e-05
93,3944.32,1.50943,1.37413,0.00388,0.59585,0.59529,0.53713,0.20087,1.72514,2.70974,0.005,6.244e-05,6.244e-05,6.244e-05
94,3986.45,1.47577,1.31572,0.00386,0.62952,0.57267,0.55956,0.21233,1.73321,2.56863,0.00508,5.551e-05,5.551e-05,5.551e-05
95,4028.58,1.55152,1.41473,0.00435,0.62692,0.5686,0.56894,0.22111,1.71509,2.47618,0.00506,4.858e-05,4.858e-05,4.858e-05
96,4070.93,1.49614,1.42655,0.00387,0.62001,0.58552,0.55607,0.22176,1.73946,2.42629,0.00508,4.165e-05,4.165e-05,4.165e-05
97,4113.2,1.50001,1.37349,0.00388,0.62357,0.5846,0.55861,0.22468,1.7486,2.38623,0.00517,3.472e-05,3.472e-05,3.472e-05
98,4155.37,1.61995,1.44434,0.00428,0.62184,0.58684,0.56073,0.21954,1.68128,2.38135,0.005,2.779e-05,2.779e-05,2.779e-05
99,4197.64,1.52187,1.33494,0.00405,0.62853,0.59064,0.55405,0.21766,1.69044,2.38297,0.00502,2.086e-05,2.086e-05,2.086e-05
